snapshot_time_utc,currency,instrument_name,option_type,strike,expiry_utc,dte_days,index_price,underlying_price,mark_price,mark_price_usd,mark_iv,bid_iv,ask_iv,best_bid_price,best_ask_price,best_bid_amount,best_ask_amount,last_price,open_interest,volume_24h,delta,gamma,vega,theta,rho,contract_size,tick_size
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1575-C,call,1575.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.94,0.0869,149.7235,75.48,0.0,119.02,0.0815,0.0915,18.0,18.0,,0.0,0.0,0.95841,0.00098,0.10681,-2.27284,0.07298,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1575-P,put,1575.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.94,0.0009,1.5506,75.48,73.71,76.96,0.0008,0.001,400.0,400.0,0.0008,15.0,5.0,-0.04159,0.00098,0.10681,-1.55172,-0.00356,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1600-C,call,1600.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0729,125.6038,70.8,0.0,97.82,0.067,0.076,18.0,18.0,0.058,50.0,0.0,0.93636,0.00147,0.14981,-2.98996,0.0723,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1600-P,put,1600.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0014,2.4121,70.8,68.5,73.1,0.0012,0.0016,1143.0,541.0,0.0013,1100.0,1098.0,-0.06364,0.00147,0.14981,-2.37927,-0.00544,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1625-C,call,1625.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0593,102.1715,66.73,0.0,89.36,0.054,0.0625,18.0,18.0,0.0455,50.0,0.0,0.90002,0.00219,0.21076,-3.96475,0.0704,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1625-P,put,1625.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0022,3.7905,66.73,64.68,68.77,0.002,0.0025,450.0,518.0,0.0019,2565.0,6.0,-0.09998,0.00219,0.21076,-3.83613,-0.00856,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1650-C,call,1650.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0462,79.6008,62.91,44.78,79.06,0.0435,0.049,18.0,18.0,0.0518,265.0,48.0,0.84341,0.00317,0.28813,-5.11001,0.06676,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1650-P,put,1650.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0036,6.2027,62.91,61.29,64.29,0.0034,0.0039,400.0,455.0,0.0037,4004.0,1.0,-0.15659,0.00317,0.28813,-5.11001,-0.01342,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1675-C,call,1675.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0341,58.7529,60.0,47.98,71.13,0.0315,0.0365,18.0,18.0,0.034,411.0,0.0,0.75676,0.00435,0.3761,-6.36118,0.06051,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1675-P,put,1675.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0061,10.5101,60.0,57.01,61.62,0.0055,0.0065,1236.0,1065.0,0.0048,514.0,414.0,-0.24323,0.00435,0.3761,-6.36104,-0.02088,1.0,0.0001
